lat,lon,temp,weather
41.1071,-74.6197,15.8,Drizzle: light
41.0207,-74.2926,13.5,Rain: moderate
39.3414,-74.3402,30.8,Snow fall: slight
39.7288,-74.8303,-0.3,Clear sky
40.3222,-74.0657,26.2,Rain: moderate
40.9133,-74.6146,20.2,Mainly clear
40.7418,-75.1034,-6.2,Drizzle: moderate
39.4926,-74.7561,26.1,Fog
40.863,-74.1182,32.1,Partly cloudy
39.8384,-74.5388,4.9,Overcast
39.6056,-75.5298,11.0,Overcast
39.3609,-74.115,-5.0,Thunderstorm: slight or moderate
40.5769,-74.6112,15.4,Thunderstorm: slight or moderate
39.3768,-75.0177,3.9,Drizzle: moderate
39.877,-75.4222,31.0,Clear sky
40.4283,-75.1466,9.2,Clear sky
39.8335,-75.4982,-6.8,Rain: slight
40.8084,-74.5329,17.7,Mainly clear
40.5665,-75.2361,-4.8,Drizzle: moderate
41.2977,-74.1029,-2.0,Drizzle: moderate
39.2721,-74.2502,26.0,Snow fall: slight
38.9581,-73.9351,-8.5,Overcast
41.2754,-75.4522,21.1,Drizzle: light
40.3361,-74.1901,10.4,Fog
40.2019,-75.2284,-3.2,Clear sky
40.7522,-74.9014,1.9,Mainly clear
39.1871,-73.9777,35.0,Thunderstorm: slight or moderate
40.4925,-75.0325,30.4,Rain: moderate
41.0316,-75.0369,26.5,Partly cloudy
38.9608,-74.8886,1.3,Clear sky
40.3128,-73.9129,3.4,Drizzle: moderate
41.1141,-74.6264,9.0,Rain: slight
41.2837,-75.3131,3.1,Drizzle: light
40.8434,-75.3694,-2.5,Drizzle: moderate
40.2761,-74.0752,3.5,Clear sky
40.7894,-74.6555,23.7,Thunderstorm: slight or moderate
39.132,-75.2197,-7.0,Rain: moderate
40.9667,-74.4046,4.9,Partly cloudy
39.7605,-74.6799,25.2,Thunderstorm: slight or moderate
39.5412,-74.5126,5.4,Clear sky
40.5743,-74.8931,25.5,Rain: slight
39.5938,-75.3366,-5.8,Snow fall: slight
40.319,-74.1975,1.4,Mainly clear
41.2565,-75.2615,-9.2,Snow fall: slight
41.0851,-73.9685,18.8,Rain: moderate
39.5821,-75.2572,-5.2,Fog
40.6324,-74.3281,-1.8,Rain: slight
41.1727,-74.7919,-4.3,Clear sky
40.0105,-75.092,32.4,Drizzle: light
40.0342,-74.014,-8.5,Overcast
39.4902,-75.2443,-0.7,Thunderstorm: slight or moderate
40.1995,-75.3211,-5.2,Snow fall: slight
40.64,-74.0772,10.7,Rain: slight
40.3056,-74.1928,-4.6,Snow fall: slight
39.9736,-75.483,-2.1,Mainly clear
41.173,-75.0839,22.3,Clear sky
39.7586,-74.6582,28.1,Partly cloudy
41.1964,-74.2007,21.9,Thunderstorm: slight or moderate
39.6053,-75.075,25.7,Thunderstorm: slight or moderate
39.0342,-75.4493,22.0,Clear sky
39.7208,-75.2068,26.4,Clear sky
39.0339,-75.1764,10.7,Fog
39.2348,-74.804,11.9,Snow fall: slight
38.9508,-74.4733,26.1,Clear sky
41.1536,-74.4831,32.4,Overcast
40.2955,-73.9127,13.3,Overcast
40.2201,-75.5597,29.5,Overcast
39.1491,-75.1726,24.2,Thunderstorm: slight or moderate
39.6881,-74.108,3.9,Drizzle: moderate
41.0436,-74.4818,32.4,Thunderstorm: slight or moderate
41.214,-74.3802,6.2,Thunderstorm: slight or moderate
40.2205,-74.6074,28.1,Thunderstorm: slight or moderate
39.2136,-74.5148,26.2,Drizzle: moderate
40.9193,-74.4733,19.7,Snow fall: slight
41.0414,-74.3083,23.5,Thunderstorm: slight or moderate
39.3441,-75.4255,16.5,Snow fall: slight
40.9139,-74.9728,17.6,Rain: moderate
39.0326,-75.0474,8.9,Drizzle: light
39.8189,-75.2782,-1.3,Rain: slight
40.7588,-75.3022,31.1,Fog
41.2292,-74.6685,-2.8,Clear sky
39.8955,-73.9887,21.1,Drizzle: moderate
39.8076,-75.0031,12.5,Rain: slight
40.1504,-75.3418,20.8,Snow fall: slight
41.2189,-74.0986,-2.5,Overcast
40.0944,-75.303,-2.3,Drizzle: moderate
40.7022,-75.0731,11.0,Overcast
40.1486,-74.4806,-9.3,Partly cloudy
39.2104,-75.1904,24.2,Thunderstorm: slight or moderate
38.9918,-74.4007,18.2,Partly cloudy
40.7726,-74.7041,27.4,Drizzle: light
40.3937,-74.6857,33.1,Clear sky
40.7947,-74.2338,-9.9,Drizzle: moderate
39.6452,-74.8477,22.1,Rain: slight
39.3788,-74.5003,22.6,Drizzle: moderate
39.8294,-74.2527,32.2,Fog
40.6455,-74.3948,26.0,Overcast
41.379,-75.1236,-0.7,Fog
39.3379,-74.2567,21.2,Rain: moderate
40.7486,-74.5589,-7.1,Partly cloudy
40.1158,-74.7821,9.3,Thunderstorm: slight or moderate
39.0006,-74.1738,10.0,Rain: slight
40.1615,-75.4401,7.9,Clear sky
39.0553,-75.5176,-8.8,Fog
39.4663,-74.2355,1.2,Overcast
40.9874,-74.0152,0.5,Partly cloudy
39.1723,-75.2922,28.4,Mainly clear
40.6024,-74.2513,19.1,Partly cloudy
40.1715,-73.9108,16.7,Drizzle: light
40.0715,-75.3248,18.0,Mainly clear
39.2829,-75.089,-3.9,Rain: moderate
41.0137,-74.4822,31.4,Thunderstorm: slight or moderate
41.3605,-75.0237,7.3,Mainly clear
39.8232,-74.2253,-9.9,Drizzle: light
41.1834,-75.2354,7.3,Fog
40.9193,-73.9328,23.2,Overcast
39.2835,-74.4106,23.3,Rain: moderate
40.835,-74.0195,27.3,Clear sky
39.4947,-74.4335,6.6,Rain: moderate
40.2412,-73.9349,19.9,Thunderstorm: slight or moderate
39.2553,-75.2983,10.5,Rain: slight
39.9224,-74.8317,9.3,Rain: moderate
40.9871,-74.7187,22.6,Overcast
39.4334,-74.3375,-4.7,Overcast
40.971,-74.8118,5.3,Rain: slight
39.5597,-74.5608,3.4,Clear sky
40.2959,-74.6078,32.8,Fog
40.7393,-74.3515,-4.8,Overcast
39.7469,-73.9229,32.0,Snow fall: slight
39.0611,-74.4968,-7.7,Fog
39.7097,-75.07,30.3,Drizzle: moderate
39.9458,-74.4224,27.2,Partly cloudy
38.9062,-74.9076,11.2,Drizzle: moderate
40.8409,-75.4864,27.0,Rain: slight
41.2726,-73.97,31.8,Mainly clear
39.5513,-74.5885,32.7,Thunderstorm: slight or moderate
41.1608,-74.0084,24.2,Clear sky
39.9899,-74.1648,29.9,Snow fall: slight
41.1937,-74.3761,19.2,Overcast
40.3668,-74.7375,0.7,Thunderstorm: slight or moderate
41.0141,-74.9744,20.4,Partly cloudy
39.9144,-74.9648,32.0,Clear sky
40.9478,-75.4539,11.5,Snow fall: slight
40.2086,-74.87,-3.5,Fog
38.9831,-75.5543,-4.1,Mainly clear
39.0008,-74.2939,11.9,Partly cloudy
39.0416,-75.3084,30.7,Snow fall: slight
40.7588,-74.7823,1.8,Overcast
39.2353,-75.5633,10.6,Drizzle: moderate
39.474,-74.22,-9.5,Drizzle: light
39.2208,-75.1202,30.6,Snow fall: slight
41.0554,-74.4956,-5.3,Rain: moderate
39.8516,-74.1999,19.8,Mainly clear
40.6654,-74.4473,-7.5,Partly cloudy
40.8655,-75.2405,30.9,Mainly clear
39.1241,-75.2552,11.7,Drizzle: light
40.9746,-75.4706,-9.4,Drizzle: moderate
40.6004,-74.6539,34.9,Rain: slight
39.2977,-74.1042,7.3,Rain: moderate
41.3654,-73.9723,23.0,Mainly clear
39.1057,-75.0638,0.8,Overcast
41.0798,-74.1345,-2.6,Overcast
40.9063,-75.0799,13.4,Overcast
39.8938,-75.2661,7.6,Rain: slight
40.0817,-74.8399,5.0,Mainly clear
39.0917,-74.4509,2.6,Mainly clear
41.1053,-74.351,19.5,Drizzle: light
39.6474,-74.9912,-5.6,Fog
39.7665,-75.1061,15.3,Clear sky
40.775,-73.9282,3.5,Thunderstorm: slight or moderate
39.4886,-74.7289,5.4,Rain: moderate
39.9604,-74.8262,-3.5,Rain: moderate
39.9305,-74.616,2.3,Snow fall: slight
39.6274,-75.0052,19.4,Overcast
41.3306,-75.0824,7.1,Drizzle: moderate
39.1258,-75.371,32.9,Drizzle: moderate
41.2507,-74.0736,10.6,Snow fall: slight
40.2421,-74.5321,-9.4,Fog
40.4803,-75.2196,-9.3,Mainly clear
39.7845,-74.5439,33.8,Drizzle: light
39.2224,-73.9727,-7.1,Partly cloudy
40.0952,-75.2209,17.5,Rain: slight
40.3209,-74.5254,-3.4,Clear sky
39.9605,-74.915,13.7,Fog
39.6875,-74.6187,-0.6,Overcast
39.9035,-74.5718,3.8,Drizzle: moderate
40.8858,-74.0524,26.1,Partly cloudy
41.0459,-74.1511,10.2,Snow fall: slight
39.8831,-75.549,21.5,Partly cloudy
40.8352,-75.2076,31.6,Drizzle: light
39.6301,-75.3902,32.8,Drizzle: moderate
39.5118,-75.1231,28.4,Snow fall: slight
40.9644,-75.3763,10.9,Rain: moderate
39.8305,-74.9302,26.2,Drizzle: light
39.5598,-74.7853,2.4,Rain: slight
41.1041,-75.3124,32.5,Mainly clear
40.2141,-75.0032,11.6,Drizzle: moderate
39.0037,-75.2379,30.6,Drizzle: moderate
41.0041,-75.0581,8.8,Drizzle: moderate
41.1446,-75.289,14.6,Mainly clear
40.4158,-74.0625,9.2,Mainly clear
39.6078,-74.5219,8.1,Fog
39.908,-73.9585,12.1,Rain: slight
39.1607,-75.2555,14.8,Clear sky
40.9486,-74.3301,27.8,Thunderstorm: slight or moderate
39.4457,-75.4048,27.3,Overcast
41.1445,-74.8293,-5.4,Clear sky
41.343,-75.5798,0.2,Partly cloudy
40.808,-75.5608,30.1,Snow fall: slight
40.1935,-75.2554,-4.3,Clear sky
39.5222,-73.9363,13.9,Thunderstorm: slight or moderate
39.7562,-74.8003,-1.4,Fog
39.3402,-75.0175,-2.7,Partly cloudy
39.0981,-75.4709,14.2,Thunderstorm: slight or moderate
41.153,-74.4213,1.6,Mainly clear
41.3009,-74.9138,25.7,Partly cloudy
40.5659,-75.3575,9.5,Drizzle: light
40.2315,-75.0626,28.5,Drizzle: moderate
39.849,-74.1862,-6.6,Thunderstorm: slight or moderate
39.1795,-75.3457,2.8,Drizzle: moderate
40.286,-74.822,0.9,Rain: moderate
41.3729,-74.4213,-8.6,Clear sky
41.2881,-74.4823,-4.6,Drizzle: moderate
40.3306,-74.6786,-0.4,Snow fall: slight
40.0557,-73.9383,-1.0,Fog
41.2512,-74.3483,9.5,Mainly clear
40.4565,-75.2953,22.3,Partly cloudy
39.6379,-73.9424,32.5,Rain: slight
40.9935,-74.2613,17.2,Drizzle: light
38.9165,-74.8926,31.9,Thunderstorm: slight or moderate
39.7591,-75.0466,5.4,Overcast
40.4076,-74.9449,16.8,Drizzle: light
41.2246,-74.4432,33.7,Fog
39.274,-74.5719,-6.7,Overcast
40.2008,-73.9151,10.1,Partly cloudy
39.0476,-75.2034,7.7,Fog
39.992,-73.9622,29.5,Drizzle: moderate
40.5368,-74.4616,30.4,Rain: moderate
39.6726,-75.0732,18.3,Snow fall: slight
39.6679,-74.8214,7.8,Clear sky
40.5499,-74.0302,33.7,Drizzle: light
40.6076,-73.9186,24.8,Partly cloudy
41.0483,-74.6501,4.2,Rain: moderate
39.4065,-74.4671,15.7,Mainly clear
39.2434,-74.3571,-1.8,Fog
41.3826,-74.9257,2.2,Drizzle: moderate
39.4674,-74.6357,13.4,Partly cloudy
40.3725,-74.7626,17.4,Drizzle: light
38.974,-74.5994,21.8,Rain: slight
39.5647,-74.1982,2.3,Drizzle: light
39.8535,-74.4028,-6.5,Overcast
40.1976,-75.1678,-7.4,Fog
40.289,-74.9381,15.9,Overcast
39.2244,-74.2351,7.4,Snow fall: slight
40.6145,-75.0839,-6.6,Rain: slight
41.3813,-74.7229,15.6,Overcast
39.5332,-73.9168,1.7,Overcast
41.1014,-74.5684,24.3,Snow fall: slight
40.0378,-75.4624,31.5,Fog
40.8329,-74.8389,28.6,Drizzle: light
40.982,-74.1565,1.7,Partly cloudy
39.8615,-74.6615,1.6,Rain: slight
39.3718,-75.1256,12.7,Drizzle: light
39.7507,-75.2672,29.2,Partly cloudy
39.9576,-75.1421,33.4,Rain: moderate
39.3105,-74.436,-1.2,Partly cloudy
39.5455,-74.8297,-0.8,Partly cloudy
40.1027,-75.2521,14.1,Partly cloudy
40.2576,-75.3082,-5.0,Drizzle: moderate
41.0108,-75.3987,-9.5,Overcast
38.985,-75.1504,1.0,Partly cloudy
40.6846,-74.6338,17.3,Mainly clear
40.5134,-73.9408,33.9,Snow fall: slight
40.2974,-75.2815,6.2,Fog
39.277,-74.1363,-6.0,Snow fall: slight
40.5197,-74.4935,3.7,Drizzle: light
40.5241,-73.9271,23.5,Partly cloudy
41.2515,-74.9702,0.4,Rain: moderate
40.2472,-75.3908,4.7,Mainly clear
39.1017,-75.47,29.0,Clear sky
39.9977,-74.3896,33.9,Mainly clear
39.9347,-74.4465,23.0,Drizzle: light
40.4297,-75.4469,27.0,Drizzle: moderate
39.266,-75.3089,4.4,Thunderstorm: slight or moderate
41.3188,-74.2902,23.5,Thunderstorm: slight or moderate
40.8481,-75.4146,11.8,Fog
40.6025,-74.9402,25.0,Thunderstorm: slight or moderate
40.7582,-74.3103,14.3,Partly cloudy
40.2463,-74.1082,-1.1,Drizzle: light
40.9425,-74.489,6.0,Partly cloudy
39.5264,-75.2305,-9.7,Rain: slight
40.1945,-73.9624,6.4,Fog
39.6034,-75.3316,5.8,Clear sky
39.7901,-74.2183,32.7,Mainly clear
41.0889,-74.8336,29.2,Fog
39.5733,-75.2725,3.2,Thunderstorm: slight or moderate
40.2398,-74.1902,0.6,Thunderstorm: slight or moderate
39.0775,-74.4039,28.3,Partly cloudy
40.5648,-74.8782,-5.6,Thunderstorm: slight or moderate
40.0015,-73.9916,12.4,Rain: moderate
41.1423,-74.93,32.1,Clear sky
40.9431,-74.4279,-0.5,Partly cloudy
39.9433,-74.6433,5.5,Snow fall: slight
39.2716,-75.0391,-4.7,Rain: moderate
40.4432,-74.0685,30.9,Rain: moderate
41.3285,-74.5018,16.0,Rain: slight
41.3364,-74.6344,1.1,Thunderstorm: slight or moderate
39.7616,-74.1668,15.2,Fog
39.4101,-74.7798,3.8,Drizzle: moderate
40.9257,-73.9122,-3.6,Drizzle: light
40.4255,-74.7241,3.7,Clear sky
39.2807,-74.3146,17.5,Clear sky
40.4715,-75.3746,-5.9,Snow fall: slight
40.5505,-74.4099,9.8,Overcast
41.2585,-74.5472,26.8,Rain: slight
39.031,-74.8718,-4.4,Drizzle: light
40.5581,-74.0928,27.0,Thunderstorm: slight or moderate
40.9545,-74.2379,33.2,Overcast
40.9369,-74.5552,33.8,Mainly clear
40.895,-74.4925,2.3,Partly cloudy
40.1002,-74.7951,31.4,Thunderstorm: slight or moderate
38.9622,-75.3362,10.5,Partly cloudy
40.1446,-74.7408,14.5,Rain: moderate
39.4085,-74.8131,-1.3,Overcast
39.0732,-73.9283,-6.3,Mainly clear
39.0313,-74.5843,32.5,Fog
39.8922,-73.9413,28.9,Fog
39.9546,-74.5775,14.6,Drizzle: light
40.7518,-75.5415,13.8,Snow fall: slight
39.1835,-75.3855,3.1,Partly cloudy
39.784,-74.9071,12.4,Fog
39.7904,-75.0518,5.8,Partly cloudy
38.975,-74.6397,13.7,Rain: moderate
40.4851,-74.9292,31.2,Partly cloudy
41.0222,-74.3957,21.0,Drizzle: moderate
39.882,-75.1998,30.4,Fog
39.2713,-75.172,21.8,Fog
39.1766,-74.995,19.5,Snow fall: slight
39.9072,-74.9317,1.0,Snow fall: slight
38.9482,-74.6397,12.5,Partly cloudy
40.898,-75.5222,29.0,Partly cloudy
40.7727,-74.3529,12.8,Mainly clear
39.8884,-75.1719,-4.3,Snow fall: slight
39.6245,-74.3435,32.1,Fog
41.1984,-75.3057,18.0,Mainly clear
39.9525,-75.2904,20.7,Rain: moderate
39.7583,-75.4429,26.1,Partly cloudy
40.9229,-75.3283,10.4,Overcast
41.3943,-75.0814,0.8,Snow fall: slight
38.9132,-73.9204,-4.6,Partly cloudy
41.3413,-73.9135,25.0,Snow fall: slight
40.9902,-74.6147,9.2,Thunderstorm: slight or moderate
39.562,-74.7044,18.0,Drizzle: light
41.1953,-74.6312,28.3,Rain: slight
38.9346,-75.5557,29.5,Drizzle: moderate
39.6614,-75.0415,15.8,Fog
40.5377,-74.652,-4.7,Drizzle: moderate
40.8423,-74.8846,5.3,Rain: slight
40.1553,-74.2733,-5.0,Clear sky
39.7641,-75.5276,30.7,Snow fall: slight
40.6722,-74.26,23.7,Rain: slight
39.7814,-75.2058,-9.3,Snow fall: slight
41.0638,-74.4612,14.1,Thunderstorm: slight or moderate
39.2638,-75.4319,19.5,Drizzle: moderate
40.3922,-75.3343,16.9,Clear sky
39.5754,-74.5815,8.8,Mainly clear
39.6113,-74.4675,29.5,Clear sky
41.0806,-74.5939,33.4,Rain: slight
39.7001,-75.056,-3.5,Rain: slight
39.1949,-75.168,8.5,Mainly clear
39.0516,-74.1144,21.8,Clear sky
39.685,-75.0039,5.1,Mainly clear
39.8249,-75.0529,2.8,Drizzle: moderate
40.4372,-74.7143,27.2,Mainly clear
39.5071,-74.6443,12.7,Partly cloudy
40.7298,-74.0575,33.1,Rain: slight
41.2102,-75.4426,30.2,Overcast
38.9045,-75.2141,-7.8,Overcast
39.7398,-74.7607,-3.8,Fog
39.5128,-74.9217,30.6,Snow fall: slight
41.0547,-75.1193,29.6,Overcast
40.0945,-74.2912,2.4,Clear sky
41.3153,-74.1345,9.5,Thunderstorm: slight or moderate
39.4692,-75.0246,2.1,Thunderstorm: slight or moderate
40.1748,-74.0983,-9.4,Mainly clear
39.2953,-74.0782,-7.8,Drizzle: moderate
39.557,-75.1286,-6.8,Rain: moderate
39.2549,-75.3577,0.9,Thunderstorm: slight or moderate
40.818,-75.1779,-4.6,Rain: slight
39.6096,-75.5766,8.8,Overcast
41.3279,-74.9053,11.5,Thunderstorm: slight or moderate
39.3281,-75.5983,24.4,Partly cloudy
39.7027,-74.5803,22.7,Snow fall: slight
40.1332,-75.3661,15.7,Partly cloudy
40.2693,-74.1333,17.5,Drizzle: light
39.3196,-74.3997,2.9,Overcast
41.153,-75.2086,-2.2,Drizzle: moderate
40.5127,-75.5235,29.6,Partly cloudy
39.0423,-74.525,26.6,Clear sky
39.6956,-74.1936,-1.5,Partly cloudy
40.4403,-74.7624,-9.2,Mainly clear
40.199,-75.2654,31.6,Drizzle: moderate
39.1668,-75.3647,10.8,Mainly clear
39.6589,-75.2306,10.7,Thunderstorm: slight or moderate
39.0133,-75.1808,24.6,Snow fall: slight
39.3157,-73.9239,2.1,Partly cloudy
39.8241,-75.4279,27.9,Rain: slight
40.4738,-74.4899,9.7,Drizzle: light
41.0227,-75.4816,4.0,Fog
39.5228,-75.3878,31.7,Mainly clear
39.1978,-75.5649,24.8,Thunderstorm: slight or moderate
40.8169,-75.5802,-9.8,Snow fall: slight
40.5009,-75.0824,20.9,Partly cloudy
39.6555,-74.4616,18.4,Snow fall: slight
40.8536,-75.5204,-5.3,Drizzle: light
39.4485,-75.4028,-8.5,Clear sky
38.9255,-74.9117,-2.5,Fog
39.595,-74.617,4.4,Overcast
41.1127,-74.1775,33.1,Mainly clear
39.0897,-74.8054,-7.5,Thunderstorm: slight or moderate
40.3765,-75.1105,31.3,Drizzle: light
41.0138,-74.9625,20.2,Fog
39.2089,-75.0748,-4.3,Partly cloudy
39.0817,-74.4482,19.5,Fog
40.3612,-74.6949,4.4,Clear sky
40.8461,-74.5008,34.9,Drizzle: light
41.151,-74.6815,21.0,Fog
40.1353,-74.7542,5.4,Rain: moderate
40.1516,-74.6353,2.2,Thunderstorm: slight or moderate
40.4375,-73.9695,12.6,Fog
40.3574,-74.8526,9.9,Thunderstorm: slight or moderate
39.2355,-74.1664,22.2,Rain: slight
39.1664,-74.2578,29.2,Drizzle: moderate
39.8771,-75.5723,13.6,Mainly clear
40.0495,-75.3696,17.3,Drizzle: light
41.1503,-75.5115,1.0,Partly cloudy
41.3753,-74.6795,34.3,Clear sky
40.996,-75.3318,30.5,Partly cloudy
41.3368,-75.2104,26.7,Partly cloudy
40.4236,-75.3264,27.5,Snow fall: slight
40.6133,-75.2608,12.2,Thunderstorm: slight or moderate
40.225,-74.0579,17.6,Snow fall: slight
41.2964,-73.9375,32.7,Fog
40.3509,-75.1974,12.4,Partly cloudy
39.5541,-74.6514,25.4,Thunderstorm: slight or moderate
38.9757,-74.7283,-6.3,Mainly clear
39.7827,-74.017,3.0,Thunderstorm: slight or moderate
40.3302,-75.3785,33.0,Snow fall: slight
39.1826,-74.3597,17.2,Snow fall: slight
39.1384,-75.5224,28.0,Mainly clear
40.6851,-75.1312,16.9,Rain: slight
40.706,-73.9442,23.5,Snow fall: slight
40.3674,-74.7619,26.1,Clear sky
39.9598,-74.7051,20.9,Thunderstorm: slight or moderate
41.1416,-74.3842,-5.5,Thunderstorm: slight or moderate
39.0552,-75.5851,-0.5,Snow fall: slight
38.9527,-75.2089,26.0,Snow fall: slight
39.879,-74.9749,32.0,Fog
40.6792,-74.0629,-1.0,Drizzle: moderate
39.9913,-74.4301,19.4,Drizzle: moderate
41.0183,-74.4688,24.0,Thunderstorm: slight or moderate
41.395,-75.1897,20.8,Overcast
40.9171,-74.4739,-6.4,Drizzle: moderate
40.2774,-74.1264,13.3,Fog
39.4604,-74.5128,2.1,Rain: moderate
39.963,-74.8602,6.7,Clear sky
39.6682,-75.3872,-2.5,Overcast
39.7476,-74.2293,28.1,Overcast
39.2703,-74.318,23.3,Drizzle: light
39.2339,-75.005,31.4,Drizzle: light
41.2001,-74.1821,28.2,Fog
40.2817,-75.0969,18.9,Rain: moderate
39.2983,-75.4162,25.2,Drizzle: light
39.9179,-73.953,27.3,Fog
40.2278,-74.7894,18.1,Rain: slight
39.5219,-75.3113,13.3,Rain: slight
38.913,-74.587,2.9,Mainly clear
40.677,-74.6523,31.1,Partly cloudy
39.0652,-75.4295,28.8,Drizzle: moderate
39.6778,-74.6915,27.9,Clear sky
40.1677,-74.888,24.0,Rain: slight
40.7864,-73.9831,16.3,Thunderstorm: slight or moderate
39.6997,-75.3622,20.0,Overcast
39.5296,-75.1154,24.3,Thunderstorm: slight or moderate
40.981,-75.5291,-2.3,Fog
40.3876,-75.2328,4.9,Rain: moderate
39.6342,-74.5585,-1.6,Drizzle: light
40.4876,-75.2536,33.2,Fog
40.7053,-74.7163,4.4,Drizzle: light
39.7447,-75.0243,2.0,Mainly clear
40.075,-74.2529,29.5,Overcast
40.1481,-74.2367,25.5,Clear sky
41.0497,-74.8206,21.4,Clear sky
39.2324,-73.9743,22.8,Clear sky
39.9481,-75.3925,-6.4,Rain: slight
39.6351,-74.303,6.0,Rain: slight
41.1447,-75.3071,-6.7,Rain: moderate
40.2771,-74.8455,30.5,Rain: moderate
40.304,-74.2669,-3.8,Overcast
41.1661,-75.4563,20.8,Mainly clear
40.0432,-75.4666,9.7,Partly cloudy
40.9667,-73.9515,31.3,Snow fall: slight
39.6662,-75.5336,8.5,Thunderstorm: slight or moderate
41.2575,-75.0222,3.3,Fog
40.5019,-75.3926,-1.9,Drizzle: moderate
40.6895,-73.986,11.6,Clear sky
41.1625,-74.7296,31.3,Fog
40.3711,-74.5893,30.9,Fog
41.191,-74.1371,12.9,Clear sky
39.374,-74.9015,21.3,Drizzle: light
41.0163,-74.4868,19.8,Clear sky
40.4261,-75.1807,4.6,Thunderstorm: slight or moderate
41.1793,-75.0379,19.3,Thunderstorm: slight or moderate
40.2458,-74.2353,30.8,Clear sky
39.6551,-75.2086,24.3,Partly cloudy
39.9805,-74.4142,22.3,Overcast
39.704,-75.3436,-4.8,Snow fall: slight
41.1731,-74.9295,27.8,Fog
41.3387,-74.755,28.1,Overcast
39.0739,-73.9106,9.9,Clear sky
41.1131,-75.1155,11.8,Fog
39.9109,-74.4249,20.2,Thunderstorm: slight or moderate
41.2001,-75.4945,6.1,Rain: slight
40.2491,-75.3787,-9.6,Mainly clear
40.439,-75.2672,-8.1,Overcast
41.1249,-75.0178,34.1,Partly cloudy
41.1775,-74.1513,24.8,Overcast
39.2065,-74.7623,3.6,Rain: moderate
39.6704,-74.1874,14.2,Partly cloudy
40.3854,-73.9741,29.4,Thunderstorm: slight or moderate
41.3187,-74.425,11.8,Clear sky
39.6491,-74.6377,16.0,Partly cloudy
39.5941,-73.9604,11.8,Clear sky
39.492,-75.5533,27.6,Clear sky
40.6592,-74.7011,22.2,Rain: moderate
41.2292,-75.0409,24.5,Overcast
41.0914,-74.8708,15.1,Partly cloudy
38.9659,-73.9845,-7.3,Rain: slight
40.9774,-75.0562,32.3,Mainly clear
40.8865,-75.3368,27.7,Partly cloudy
39.412,-75.5866,10.8,Drizzle: light
40.3007,-74.5887,11.6,Clear sky
39.1088,-74.72,24.9,Clear sky
40.5963,-74.8262,1.7,Clear sky
40.0092,-74.8628,32.1,Thunderstorm: slight or moderate
39.9619,-75.3102,17.0,Rain: slight
39.5056,-74.4269,32.0,Partly cloudy
39.7431,-74.5871,34.7,Rain: slight
40.7216,-74.8901,-6.4,Rain: moderate
40.1588,-75.0028,-5.3,Snow fall: slight
40.7426,-75.4898,20.4,Rain: moderate
39.2565,-74.1263,16.3,Overcast
40.6139,-73.9205,31.0,Thunderstorm: slight or moderate
38.9759,-74.6929,33.7,Fog
40.2053,-74.5771,10.2,Overcast
40.4716,-75.1743,31.8,Overcast
41.2824,-74.1084,34.8,Partly cloudy
40.2821,-74.1501,20.5,Clear sky
40.7333,-75.2759,1.6,Snow fall: slight
39.5889,-74.0738,3.7,Rain: slight
39.6145,-74.1461,19.7,Rain: slight
40.2607,-74.7032,5.0,Overcast
40.619,-74.9342,9.3,Fog
38.9871,-74.8098,5.7,Rain: slight
39.1041,-73.944,-8.1,Fog
39.7423,-74.4698,24.2,Clear sky
38.9871,-75.1445,21.4,Rain: slight
41.1323,-74.349,16.7,Drizzle: light
40.381,-74.9882,19.6,Drizzle: moderate
39.6209,-74.9369,18.5,Clear sky
39.1878,-74.7261,3.3,Drizzle: light
39.3712,-74.1126,24.9,Snow fall: slight
39.8393,-73.9428,33.8,Overcast
40.6613,-75.3869,16.4,Snow fall: slight
39.8166,-75.1517,24.3,Rain: moderate
39.0213,-74.7447,34.7,Partly cloudy
39.0099,-75.3449,14.6,Snow fall: slight
40.1266,-74.3232,0.3,Drizzle: moderate
39.7289,-74.9014,-4.0,Drizzle: light
40.725,-75.1789,-7.1,Fog
41.16,-75.3486,-6.8,Mainly clear
40.1148,-75.2961,20.2,Clear sky
39.8786,-75.5207,29.5,Fog
39.4981,-74.8903,27.5,Rain: slight
39.7026,-75.1062,13.2,Snow fall: slight
40.6022,-74.7909,18.2,Drizzle: light
39.0385,-75.1716,-2.2,Drizzle: light
40.1842,-75.2696,14.6,Overcast
39.0473,-75.1569,13.7,Snow fall: slight
39.7937,-74.4943,-0.8,Thunderstorm: slight or moderate
39.2807,-73.9332,1.6,Fog
41.2378,-74.74,20.7,Overcast
39.1733,-75.3694,18.2,Drizzle: moderate
40.2218,-74.8397,-3.4,Rain: slight
39.5339,-75.3939,-7.4,Mainly clear
38.9308,-75.398,12.1,Drizzle: light
41.1174,-74.4493,-8.0,Fog
40.7424,-74.4156,8.9,Rain: moderate
41.3835,-74.9176,16.1,Drizzle: light
40.3842,-75.5138,25.5,Thunderstorm: slight or moderate
39.1325,-75.231,30.9,Fog
41.2655,-74.9598,13.9,Mainly clear
40.4801,-74.9707,16.5,Thunderstorm: slight or moderate
39.1966,-74.1697,18.1,Thunderstorm: slight or moderate
40.8349,-75.3736,6.8,Snow fall: slight
41.2454,-74.4606,8.2,Partly cloudy
40.457,-75.0941,22.5,Rain: slight
40.5983,-74.144,-4.9,Drizzle: moderate
39.1139,-74.9494,20.1,Partly cloudy
